Start Date,36129
End Date,43830
,
,SPX Index
Dates,Last Price
36129,1163.6300000000001
36160,1229.23
36189,1279.6400000000001
36217,1238.33
36250,1286.3699999999999
36280,1335.18
36311,1301.8399999999999
36341,1372.71
36371,1328.72
36403,1320.41
36433,1282.71
36462,1362.93
36494,1388.91
36525,1469.25
36556,1394.46
36585,1366.42
36616,1498.58
36644,1452.43
36677,1420.6
36707,1454.6
36738,1430.83
36769,1517.68
36798,1436.51
36830,1429.4
36860,1314.95
36889,1320.28
36922,1366.01
36950,1239.94
36980,1160.33
37011,1249.46
37042,1255.82
37071,1224.42
37103,1211.23
37134,1133.58
37162,1040.94
37195,1059.78
37225,1139.45
37256,1148.08
37287,1130.21
37315,1106.73
37344,1147.3900000000001
37376,1076.92
37407,1067.1400000000001
37435,989.81
37468,911.62
37498,916.07
37529,815.28
37560,885.76
37589,936.31
37621,879.82
37652,855.7
37680,841.15
37711,848.18
37741,916.92
37771,963.59
37802,974.5
37833,990.31
37862,1008.01
37894,995.97
37925,1050.71
37953,1058.2
37986,1111.92
38016,1131.1300000000001
38044,1144.94
38077,1126.21
38107,1107.31
38138,1120.68
38168,1140.8399999999999
38198,1101.72
38230,1104.24
38260,1114.58
38289,1130.2
38321,1173.82
38352,1211.92
38383,1181.27
38411,1203.5999999999999
38442,1180.5899999999999
38471,1156.8499999999999
38503,1191.5
38533,1191.33
38562,1234.18
38595,1220.33
38625,1228.81
38656,1207.01
38686,1249.48
38716,1248.29
38748,1280.0899999999999
38776,1280.6600000000001
38807,1294.83
38835,1310.6099999999999
38868,1270.0899999999999
38898,1270.2
38929,1276.6600000000001
38960,1303.82
38989,1335.85
39021,1377.94
39051,1400.63
39080,1418.3
39113,1438.24
39141,1406.82
39171,1420.86
39202,1482.37
39233,1530.62
39262,1503.35
39294,1455.28
39325,1473.99
39353,1526.75
39386,1549.38
39416,1481.14
39447,1468.36
39478,1378.55
39507,1330.63
39538,1322.7
39568,1385.59
39598,1400.38
39629,1280
39660,1267.3800000000001
39689,1282.83
39721,1166.3599999999999
39752,968.75
39780,896.24
39813,903.25
39843,825.88
39871,735.09
39903,797.87
39933,872.81
39962,919.14
39994,919.32
40025,987.48
40056,1020.63
40086,1057.08
40116,1036.2
40147,1095.6300000000001
40178,1115.0999999999999
40207,1073.8699999999999
40235,1104.49
40268,1169.43
40298,1186.69
40329,1089.4100000000001
40359,1030.71
40389,1101.5999999999999
40421,1049.33
40451,1141.2
40480,1183.26
40512,1180.55
40543,1257.6400000000001
40574,1286.1199999999999
40602,1327.22
40633,1325.83
40662,1363.61
40694,1345.2
40724,1320.64
40753,1292.28
40786,1218.8900000000001
40816,1131.42
40847,1253.3
40877,1246.96
40907,1257.6099999999999
40939,1312.41
40968,1365.68
40998,1408.47
41029,1397.91
41060,1310.33
41089,1362.16
41121,1379.32
41152,1406.58
41180,1440.67
41213,1412.16
41243,1416.18
41274,1426.19
41305,1498.11
41333,1514.68
41362,1569.19
41394,1597.57
41425,1630.74
41453,1606.28
41486,1685.73
41516,1632.97
41547,1681.55
41578,1756.54
41607,1805.81
41639,1848.36
41670,1782.59
41698,1859.45
41729,1872.34
41759,1883.95
41789,1923.57
41820,1960.23
41851,1930.67
41880,2003.37
41912,1972.29
41943,2018.05
41971,2067.56
42004,2058.9
42034,1994.99
42062,2104.5
42094,2067.89
42124,2085.5100000000002
42153,2107.39
42185,2063.11
42216,2103.84
42247,1972.18
42277,1920.03
42307,2079.36
42338,2080.41
42369,2043.94
42398,1940.24
42429,1932.23
42460,2059.7399999999998
42489,2065.3000000000002
42521,2096.96
42551,2098.86
42580,2173.6
42613,2170.9499999999998
42643,2168.27
42674,2126.15
42704,2198.81
42734,2238.83
42766,2278.87
42794,2363.64
42825,2362.7199999999998
42853,2384.1999999999998
42886,2411.8000000000002
42916,2423.41
42947,2470.3000000000002
42978,2471.65
43007,2519.36
43039,2575.2600000000002
43069,2647.58
43098,2673.61
43131,2823.81
43159,2713.83
43189,2640.87
43220,2648.05
43251,2705.27
43280,2718.37
43312,2816.29
43343,2901.52
43371,2913.98
43404,2711.74
43434,2760.17
43465,2506.85
43496,2704.1
43524,2784.49
43553,2834.4
43585,2945.83
43616,2752.06
43644,2941.76
43677,2980.38
43707,2926.46
43738,2976.74
43769,3037.56
43798,3140.98
43830,3230.78
